movieId,tmdbId,userId,rating
589,280,284,5.0
589,280,288,4.0
589,280,292,4.0
589,280,297,3.0
589,280,298,4.0
589,280,301,0.5
589,280,302,4.0
589,280,303,5.0
589,280,304,5.0
589,280,305,5.0
589,280,307,2.5
589,280,308,1.0
589,280,311,3.0
589,280,312,4.0
589,280,313,5.0
589,280,314,5.0
589,280,317,4.0
589,280,321,3.0
589,280,328,1.0
589,280,330,3.5
589,280,332,3.5
589,280,334,4.0
589,280,335,5.0
589,280,336,5.0
589,280,340,4.0
589,280,347,3.0
589,280,349,4.0
589,280,354,4.5
589,280,357,3.5
589,280,359,3.0
589,280,361,3.5
589,280,362,4.0
589,280,366,4.0
589,280,368,3.0
589,280,370,4.0
589,280,372,4.0
589,280,373,3.0
589,280,376,5.0
589,280,379,4.0
589,280,380,5.0
589,280,381,2.5
589,280,385,5.0
589,280,386,3.0
589,280,387,3.5
589,280,391,4.0
589,280,393,0.5
589,280,395,3.0
589,280,399,2.5
589,280,402,5.0
589,280,411,3.0
589,280,414,5.0
589,280,423,5.0
589,280,424,2.0
589,280,425,3.5
589,280,428,2.5
589,280,432,3.5
589,280,434,4.5
589,280,436,4.0
589,280,438,5.0
589,280,439,3.5
589,280,441,5.0
589,280,444,4.0
589,280,446,5.0
589,280,447,4.0
589,280,448,3.0
589,280,450,5.0
589,280,452,5.0
589,280,453,5.0
589,280,455,3.0
589,280,458,3.0
589,280,462,2.5
589,280,464,5.0
589,280,469,4.0
589,280,470,5.0
589,280,474,4.0
589,280,475,5.0
589,280,476,5.0
589,280,477,5.0
589,280,480,4.5
589,280,483,4.0
589,280,486,5.0
589,280,489,3.5
589,280,493,4.0
589,280,494,5.0
589,280,507,3.0
589,280,512,3.0
589,280,514,4.0
589,280,520,4.5
589,280,524,5.0
589,280,528,4.0
589,280,532,4.0
589,280,536,3.0
589,280,540,4.5
589,280,541,3.0
589,280,546,5.0
589,280,549,3.0
589,280,551,4.0
589,280,555,5.0
589,280,559,4.0
589,280,560,3.0
589,280,561,4.0
589,280,562,4.5
589,280,570,4.0
589,280,573,5.0
589,280,580,4.0
589,280,584,5.0
589,280,586,5.0
589,280,588,3.0
589,280,590,4.5
589,280,592,5.0
589,280,594,5.0
589,280,596,3.0
589,280,597,5.0
589,280,599,4.5
589,280,600,3.0
589,280,602,5.0
589,280,605,3.5
589,280,606,3.5
589,280,607,4.0
589,280,608,3.0
589,280,609,3.0
589,280,610,5.0
590,581,1,4.0
590,581,5,5.0
590,581,6,5.0
590,581,8,5.0
590,581,14,4.0
590,581,17,4.5
590,581,18,4.0
590,581,27,4.0
590,581,28,4.0
590,581,35,5.0
590,581,37,4.0
590,581,38,4.0
590,581,40,4.0
590,581,42,4.0
590,581,43,4.0
590,581,45,4.0
590,581,46,5.0
590,581,47,3.5
590,581,54,3.0
590,581,57,3.0
590,581,58,3.0
590,581,64,5.0
590,581,66,4.5
590,581,68,4.0
590,581,72,4.0
590,581,78,2.0
590,581,82,3.5
590,581,84,4.0
590,581,86,4.0
590,581,91,3.5
590,581,93,5.0
590,581,94,4.0
590,581,100,4.0
590,581,102,4.0
590,581,103,4.0
590,581,107,5.0
590,581,109,3.0
590,581,115,3.0
590,581,116,4.5
590,581,117,4.0
590,581,118,4.0
590,581,121,4.0
590,581,126,4.0
590,581,130,3.0
590,581,133,2.0
590,581,134,5.0
590,581,136,3.0
590,581,137,3.5
590,581,140,5.0
590,581,142,4.0
590,581,144,5.0
590,581,145,4.0
590,581,156,3.5
590,581,162,4.0
590,581,170,4.0
590,581,172,3.5
590,581,174,4.0
590,581,176,4.0
590,581,178,4.5
590,581,179,4.0
590,581,181,3.0
590,581,182,4.5
590,581,187,1.0
590,581,192,4.0
590,581,200,3.5
590,581,202,4.0
590,581,203,5.0
590,581,217,4.0
590,581,220,5.0
590,581,221,3.5
590,581,223,3.0
590,581,226,2.0
590,581,229,3.0
590,581,230,2.5
590,581,234,4.0
590,581,235,4.0
590,581,239,4.0
590,581,240,4.0
590,581,242,3.0
590,581,254,4.0
590,581,265,3.0
590,581,273,2.0
590,581,274,4.0
590,581,284,4.0
590,581,288,5.0
590,581,292,3.0
590,581,294,3.0
590,581,304,5.0
590,581,305,4.5
590,581,307,3.0
590,581,314,2.0
590,581,318,3.5
590,581,330,4.0
590,581,332,4.5
590,581,340,5.0
590,581,347,3.0
590,581,348,4.0
590,581,349,4.0
590,581,352,5.0
590,581,353,4.0
590,581,357,3.5
590,581,359,4.0
590,581,372,3.0
590,581,373,4.0
590,581,374,3.0
590,581,376,3.5
590,581,379,5.0
590,581,385,3.0
590,581,386,2.0
590,581,387,3.0
590,581,390,3.5
590,581,394,2.0
590,581,395,3.0
590,581,404,4.0
590,581,411,5.0
590,581,414,4.0
590,581,425,4.0
590,581,428,2.0
590,581,429,5.0
590,581,432,4.5
590,581,437,5.0
590,581,438,3.0
590,581,445,3.5
590,581,446,4.0
590,581,447,3.0
590,581,448,3.0
590,581,455,4.0
590,581,458,2.0
590,581,464,5.0
590,581,468,5.0
590,581,469,4.0
590,581,470,4.0
590,581,474,3.5
590,581,476,5.0
590,581,480,5.0
590,581,485,5.0
590,581,489,4.0
590,581,498,3.0
590,581,507,3.0
590,581,512,3.0
590,581,527,5.0
590,581,530,5.0
590,581,531,3.0
590,581,536,3.0
590,581,541,5.0
590,581,562,2.5
590,581,565,5.0
590,581,566,4.0
590,581,569,4.0
590,581,572,5.0
590,581,577,5.0
590,581,580,4.0
590,581,584,5.0
590,581,587,5.0
590,581,588,3.0
590,581,589,5.0
590,581,590,3.0
590,581,592,4.0
590,581,602,3.0
590,581,603,3.0
590,581,605,3.0
590,581,606,4.0
590,581,608,3.0
590,581,609,4.0
592,268,1,4.0
592,268,5,3.0
592,268,6,3.0
592,268,7,3.0
592,268,8,3.0
592,268,14,2.0
592,268,17,4.5
592,268,19,5.0
592,268,21,3.5
592,268,26,4.0
592,268,28,2.5
592,268,32,5.0
592,268,35,4.0
592,268,37,3.0
592,268,38,4.0
592,268,39,4.0
592,268,40,4.0
592,268,42,3.0
592,268,43,5.0
592,268,46,3.0
592,268,54,3.0
592,268,56,3.0
592,268,57,4.0
592,268,58,3.0
592,268,63,4.0
592,268,66,4.0
592,268,68,4.0
592,268,75,3.5
592,268,81,3.0
592,268,82,3.5
592,268,84,3.0
592,268,91,5.0
592,268,94,3.0
592,268,99,4.0
592,268,100,4.0
592,268,102,3.0
592,268,104,3.0
592,268,109,4.0
592,268,115,5.0
592,268,117,3.0
592,268,121,3.0
592,268,122,4.5
592,268,126,3.0
592,268,130,3.0
592,268,132,2.0
592,268,133,3.0
592,268,134,3.0
592,268,135,5.0
592,268,136,4.0
592,268,142,3.0
592,268,144,3.5
592,268,145,3.0
592,268,155,3.0
592,268,160,4.0
592,268,162,4.0
592,268,164,3.0
592,268,165,4.0
592,268,166,3.5
592,268,167,3.0
592,268,170,3.0
592,268,171,5.0
592,268,173,3.0
592,268,174,5.0
592,268,176,3.0
592,268,177,3.0
592,268,179,3.0
592,268,181,2.0
592,268,182,3.5
592,268,183,3.0
592,268,186,4.0
592,268,197,5.0
592,268,198,3.0
592,268,199,3.0
592,268,201,3.0
592,268,202,3.0
592,268,217,2.0
592,268,219,3.5
592,268,229,3.0
592,268,230,3.0
592,268,234,4.0
592,268,235,3.0
592,268,240,3.0
592,268,242,3.0
592,268,243,3.0
592,268,254,2.5
592,268,265,3.0
592,268,266,4.0
592,268,273,3.0
592,268,274,3.0
592,268,282,3.5
592,268,284,5.0
592,268,288,3.0
592,268,292,3.5
592,268,294,3.0
592,268,298,3.5
592,268,305,2.5
592,268,307,4.0
592,268,313,5.0
592,268,314,3.0
592,268,321,4.0
592,268,328,2.0
592,268,330,4.0
592,268,335,5.0
592,268,339,2.5
592,268,340,5.0
592,268,347,3.0
592,268,353,4.0
592,268,354,4.0
592,268,357,3.0
592,268,362,4.5
592,268,368,3.0
592,268,370,4.0
592,268,371,4.0
592,268,372,3.0
592,268,373,3.0
592,268,374,3.0
592,268,379,3.0
592,268,380,3.0
592,268,385,3.0
592,268,386,1.0
592,268,387,4.0
592,268,391,4.0
592,268,394,3.0
592,268,395,3.0
592,268,411,3.0
592,268,414,4.0
592,268,425,3.5
592,268,428,3.0
592,268,429,5.0
592,268,436,3.0
592,268,437,3.0
592,268,438,4.0
592,268,444,3.0
592,268,446,3.0
592,268,447,3.0
592,268,448,3.0
592,268,452,5.0
592,268,455,3.0
592,268,458,3.0
592,268,462,3.0
592,268,468,3.0
592,268,469,3.0
592,268,470,3.0
592,268,474,4.0
592,268,475,5.0
592,268,476,4.0
592,268,480,4.5
592,268,482,4.0
592,268,483,3.5
592,268,485,3.0
592,268,486,4.0
592,268,489,4.0
592,268,493,4.0
592,268,498,3.0
592,268,514,2.5
592,268,517,3.0
592,268,524,3.0
592,268,530,4.0
592,268,534,4.0
592,268,536,2.0
592,268,541,3.0
592,268,555,3.0
592,268,559,3.0
592,268,561,4.5
592,268,565,2.0
592,268,566,3.0
592,268,569,3.0
592,268,573,4.5
592,268,574,3.0
592,268,577,2.0
592,268,580,3.0
592,268,584,3.0
592,268,588,2.0
592,268,590,3.5
592,268,592,5.0
592,268,594,4.5
592,268,596,3.5
592,268,597,4.0
592,268,599,3.5
592,268,600,2.5
592,268,602,4.0
592,268,603,2.0
592,268,604,4.0
592,268,605,3.0
592,268,606,3.5
592,268,607,3.0
592,268,608,3.0
592,268,609,3.0
592,268,610,4.5
593,274,1,4.0
593,274,4,5.0
593,274,6,4.0
593,274,7,5.0
593,274,8,4.0
593,274,11,5.0
593,274,14,4.0
593,274,16,3.0
593,274,17,4.5
593,274,18,4.5
593,274,24,4.5
593,274,26,4.0
593,274,28,2.5
593,274,32,5.0
593,274,33,5.0
593,274,37,5.0
593,274,38,3.0
593,274,39,5.0
593,274,41,4.0
593,274,42,5.0
593,274,45,4.0
593,274,46,5.0
593,274,47,2.0
593,274,50,3.5
593,274,51,5.0
593,274,54,4.0
593,274,56,5.0
593,274,57,5.0
593,274,59,5.0
593,274,61,4.0
593,274,62,5.0
593,274,64,5.0
593,274,66,4.0
593,274,68,3.5
593,274,69,5.0
593,274,72,4.5
593,274,76,3.5
593,274,78,3.0
593,274,80,5.0
593,274,84,5.0
593,274,91,4.5
593,274,93,5.0
593,274,94,3.0
593,274,97,5.0
593,274,98,4.5
593,274,102,4.0
593,274,103,5.0
593,274,105,4.5
593,274,109,4.0
593,274,111,0.5
593,274,112,4.0
593,274,113,4.0
593,274,114,3.0
593,274,115,5.0
593,274,116,2.0
593,274,117,5.0
593,274,122,5.0
593,274,123,4.0
593,274,124,4.0
593,274,125,4.0
593,274,126,3.0
593,274,128,5.0
593,274,131,4.0
593,274,132,3.5
593,274,133,3.0
593,274,134,5.0
593,274,135,5.0
593,274,136,3.0
593,274,137,4.0
593,274,140,4.0
593,274,142,5.0
593,274,144,4.5
593,274,152,4.5
593,274,156,4.0
593,274,160,2.0
593,274,166,4.0
593,274,167,2.5
593,274,170,4.0
593,274,171,5.0
593,274,172,4.0
593,274,176,5.0
593,274,177,5.0
593,274,178,4.5
593,274,179,4.0
593,274,181,3.0
593,274,182,4.5
593,274,186,5.0
593,274,187,4.0
593,274,189,4.0
593,274,192,3.0
593,274,193,3.5
593,274,198,4.0
593,274,199,4.0
593,274,201,5.0
593,274,202,5.0
593,274,204,4.5
593,274,209,4.5
593,274,212,3.5
593,274,215,3.0
593,274,219,4.5
593,274,221,4.0
593,274,223,2.5
593,274,224,4.0
593,274,227,4.5
593,274,229,4.0
593,274,230,3.0
593,274,231,4.0
593,274,233,4.5
593,274,235,5.0
593,274,238,3.0
593,274,239,3.5
593,274,241,4.5
593,274,242,5.0
593,274,244,4.0
593,274,247,4.0
593,274,249,4.0
593,274,251,5.0
593,274,254,4.0
593,274,256,4.5
593,274,262,2.0
593,274,263,5.0
593,274,265,5.0
593,274,267,5.0
593,274,273,5.0
593,274,274,4.0
593,274,275,5.0
593,274,279,4.0
593,274,282,4.0
593,274,283,4.0
593,274,286,4.0
593,274,288,5.0
593,274,290,4.0
593,274,292,3.0
593,274,293,4.0
593,274,297,4.0
593,274,300,4.0
593,274,304,4.0
593,274,305,5.0
593,274,307,4.5
593,274,313,5.0
593,274,314,3.0
593,274,317,5.0
593,274,318,4.0
593,274,321,4.0
593,274,325,5.0
593,274,326,4.5
593,274,329,2.0
593,274,330,5.0
593,274,331,5.0
593,274,332,4.5
593,274,335,3.5
593,274,336,5.0
593,274,338,4.0
593,274,339,5.0
593,274,343,4.5
593,274,348,5.0
593,274,349,5.0
593,274,351,4.5
593,274,352,4.0
593,274,353,5.0
593,274,354,4.0
593,274,357,4.5
593,274,359,4.5
593,274,361,2.5
593,274,362,5.0
593,274,365,0.5
593,274,367,5.0
593,274,368,4.0
593,274,370,4.0
593,274,372,4.0
593,274,373,5.0
593,274,378,4.5
593,274,380,5.0
593,274,382,5.0
593,274,385,3.0
593,274,386,4.0
593,274,387,4.0
593,274,391,3.0
593,274,399,4.5
593,274,400,5.0
593,274,402,5.0
593,274,404,4.0
593,274,409,4.0
593,274,410,3.0
593,274,411,5.0
593,274,412,4.0
593,274,413,5.0
593,274,414,4.0
593,274,415,5.0
593,274,417,4.0
593,274,418,4.0
593,274,419,3.0
593,274,421,5.0
593,274,424,4.0
593,274,425,4.0
593,274,428,2.5
593,274,432,4.0
593,274,433,4.0
593,274,434,4.0
593,274,436,3.0
593,274,441,4.5
593,274,443,3.5
593,274,444,5.0
593,274,445,4.0
593,274,446,5.0
593,274,447,4.0
593,274,448,5.0
593,274,451,5.0
593,274,453,4.0
593,274,455,5.0
593,274,461,4.0
593,274,462,3.5
593,274,464,5.0
593,274,465,5.0
593,274,467,1.0
593,274,469,4.0
593,274,474,4.5
593,274,477,5.0
593,274,479,4.0
593,274,480,4.5
593,274,485,5.0
593,274,486,3.0
593,274,487,2.5
593,274,488,4.5
593,274,489,4.0
593,274,490,4.0
593,274,497,4.0
593,274,503,3.5
593,274,505,5.0
593,274,507,3.0
593,274,510,3.5
593,274,512,5.0
593,274,513,4.0
593,274,514,5.0
593,274,517,3.0
593,274,524,4.0
593,274,525,3.5
593,274,526,4.0
593,274,527,5.0
593,274,528,4.0
593,274,530,4.0
593,274,531,5.0
593,274,532,4.0
593,274,534,4.0
593,274,536,4.0
593,274,541,4.0
593,274,551,4.5
593,274,554,5.0
593,274,555,5.0
593,274,558,4.0
593,274,560,4.0
593,274,561,4.0
593,274,562,5.0
593,274,568,5.0
593,274,572,4.0
593,274,573,4.5
593,274,574,5.0
593,274,577,4.0
593,274,580,4.5
593,274,582,4.0
593,274,583,2.5
593,274,584,4.0
593,274,588,5.0
593,274,589,5.0
593,274,590,3.5
593,274,592,5.0
593,274,593,4.0
593,274,594,5.0
593,274,596,4.0
593,274,598,0.5
593,274,599,3.0
593,274,600,4.0
593,274,602,5.0
593,274,603,5.0
593,274,604,5.0
593,274,606,4.5
593,274,607,5.0
593,274,608,4.0
593,274,610,4.5
594,408,5,5.0
594,408,6,4.0
594,408,20,5.0
594,408,39,3.0
594,408,43,5.0
594,408,45,4.0
594,408,57,4.0
594,408,58,5.0
594,408,68,3.0
594,408,91,3.0
594,408,100,3.0
594,408,104,4.0
594,408,115,3.0
594,408,117,4.0
594,408,132,3.0
594,408,160,5.0
594,408,167,3.0
594,408,169,4.5
594,408,170,3.0
594,408,177,4.0
594,408,186,4.0
594,408,188,4.0
594,408,216,4.0
594,408,217,3.0
594,408,226,3.0
594,408,232,2.5
594,408,234,5.0
594,408,235,4.0
594,408,240,3.0
594,408,257,3.5
594,408,262,4.0
594,408,274,3.0
594,408,288,4.5
594,408,289,3.5
594,408,292,3.0
594,408,307,2.5
594,408,314,3.0
594,408,318,3.5
594,408,328,4.0
594,408,330,3.0
594,408,357,4.0
594,408,373,5.0
594,408,380,4.0
594,408,381,2.0
594,408,385,3.0
594,408,414,4.0
594,408,436,4.0
594,408,438,4.0
594,408,446,4.0
594,408,447,4.0
594,408,448,4.0
594,408,474,3.0
594,408,476,4.0
594,408,477,3.0
594,408,478,3.5
594,408,480,3.5
594,408,484,5.0
594,408,489,3.5
594,408,500,3.0
594,408,509,3.0
594,408,517,3.5
594,408,523,4.0
594,408,525,1.5
594,408,541,5.0
594,408,542,4.0
594,408,552,4.0
594,408,554,3.0
594,408,559,3.0
594,408,583,2.0
594,408,590,5.0
594,408,592,3.0
594,408,594,4.0
594,408,599,3.5
594,408,600,3.0
594,408,605,3.0
594,408,606,3.5
594,408,608,2.5
595,10020,4,3.0
595,10020,5,5.0
595,10020,6,5.0
595,10020,7,3.5
595,10020,18,3.0
595,10020,20,5.0
595,10020,27,4.0
595,10020,35,3.0
595,10020,38,4.0
595,10020,40,3.0
595,10020,41,4.0
595,10020,43,5.0
595,10020,45,5.0
595,10020,46,5.0
595,10020,54,3.0
595,10020,57,5.0
595,10020,58,5.0
595,10020,63,3.0
595,10020,64,3.5
595,10020,68,4.5
595,10020,82,3.0
595,10020,83,3.5
595,10020,86,4.0
595,10020,91,3.0
595,10020,103,3.0
595,10020,104,5.0
595,10020,111,3.0
595,10020,115,4.0
595,10020,117,4.0
595,10020,121,3.0
595,10020,126,4.0
595,10020,130,2.0
595,10020,132,4.5
595,10020,134,5.0
595,10020,136,3.0
595,10020,140,5.0
595,10020,142,4.0
595,10020,145,4.0
595,10020,160,3.0
595,10020,167,3.5
595,10020,169,5.0
595,10020,170,3.0
595,10020,173,3.0
595,10020,174,3.0
595,10020,177,5.0
595,10020,178,2.0
595,10020,181,4.0
595,10020,185,4.0
595,10020,186,5.0
595,10020,202,4.0
595,10020,216,5.0
595,10020,219,2.5
595,10020,223,3.5
595,10020,226,2.5
595,10020,230,2.0
595,10020,232,3.0
595,10020,235,5.0
595,10020,239,3.0
595,10020,240,3.0
595,10020,243,3.0
595,10020,249,4.0
595,10020,264,4.0
595,10020,273,5.0
595,10020,274,3.0
595,10020,280,4.5
595,10020,284,4.0
595,10020,288,4.0
595,10020,290,4.0
595,10020,292,4.5
595,10020,304,5.0
595,10020,307,3.0
595,10020,314,3.0
595,10020,318,3.5
595,10020,319,4.0
595,10020,321,3.0
595,10020,328,3.0
595,10020,330,2.5
595,10020,334,3.5
595,10020,340,4.0
595,10020,347,4.0
595,10020,349,3.0
595,10020,353,4.0
595,10020,357,4.0
595,10020,372,4.0
595,10020,374,3.0
595,10020,375,3.0
595,10020,380,4.0
595,10020,381,3.0
595,10020,385,3.0
595,10020,387,2.0
595,10020,391,3.0
595,10020,394,2.0
595,10020,395,3.0
595,10020,401,3.0
595,10020,414,3.0
595,10020,426,4.0
595,10020,429,5.0
595,10020,432,4.0
595,10020,436,3.0
595,10020,438,4.0
595,10020,444,4.0
595,10020,446,4.0
595,10020,447,4.0
595,10020,455,3.0
595,10020,458,5.0
595,10020,468,5.0
595,10020,470,3.0
595,10020,474,5.0
595,10020,476,5.0
595,10020,477,3.0
595,10020,480,3.0
595,10020,483,3.5
595,10020,484,5.0
595,10020,488,4.5
595,10020,489,4.0
595,10020,500,4.0
595,10020,507,3.0
595,10020,509,3.5
595,10020,512,4.0
595,10020,514,4.0
595,10020,517,4.0
595,10020,525,3.5
595,10020,527,5.0
595,10020,538,5.0
595,10020,541,3.0
595,10020,543,5.0
595,10020,554,3.0
595,10020,559,3.0
595,10020,562,3.0
595,10020,563,4.0
595,10020,569,4.0
595,10020,573,4.5
595,10020,574,4.0
595,10020,579,5.0
595,10020,583,4.0
595,10020,584,5.0
595,10020,590,4.5
595,10020,592,5.0
595,10020,593,3.5
595,10020,594,5.0
595,10020,596,4.0
595,10020,599,3.5
595,10020,600,3.0
595,10020,604,3.0
595,10020,605,4.0
595,10020,608,2.5
596,10895,1,5.0
596,10895,5,5.0
596,10895,6,3.0
596,10895,15,2.0
596,10895,20,4.5
596,10895,39,3.0
596,10895,43,5.0
596,10895,50,2.0
596,10895,57,4.0
596,10895,58,4.0
596,10895,64,4.0
596,10895,68,2.0
596,10895,103,4.5
596,10895,117,4.0
596,10895,132,2.0
596,10895,147,3.0
596,10895,160,4.0
596,10895,161,3.5
596,10895,168,4.5
596,10895,171,5.0
596,10895,177,3.0
596,10895,181,3.0
596,10895,202,4.0
596,10895,226,3.0
596,10895,232,2.5
596,10895,240,3.0
596,10895,274,3.5
596,10895,288,3.5
596,10895,307,2.5
596,10895,318,3.5
596,10895,328,4.0
596,10895,357,4.0
596,10895,373,5.0
596,10895,380,4.0
596,10895,381,3.5
596,10895,385,3.0
596,10895,395,3.0
596,10895,414,4.0
596,10895,436,4.0
596,10895,448,4.0
596,10895,474,2.0
596,10895,476,5.0
596,10895,484,5.0
596,10895,488,0.5
596,10895,502,4.5
596,10895,509,2.5
596,10895,514,4.0
596,10895,517,3.5
596,10895,525,1.5
596,10895,534,4.0
596,10895,542,4.5
596,10895,559,3.0
596,10895,561,4.0
596,10895,579,3.0
596,10895,590,4.0
596,10895,599,3.5
596,10895,600,2.5
596,10895,605,2.5
596,10895,606,3.0
596,10895,608,0.5
597,114,5,3.0
597,114,6,4.0
597,114,8,3.0
597,114,10,3.5
597,114,13,3.0
597,114,14,3.0
597,114,19,3.0
597,114,21,4.0
597,114,38,2.0
597,114,41,3.0
597,114,42,5.0
597,114,43,5.0
597,114,45,3.0
597,114,47,3.0
597,114,51,3.5
597,114,57,3.0
597,114,58,5.0
597,114,64,3.5
597,114,68,4.5
597,114,84,3.0
597,114,91,2.5
597,114,94,2.0
597,114,100,4.5
597,114,104,4.0
597,114,109,3.0
597,114,111,4.0
597,114,113,4.0
597,114,116,4.5
597,114,117,3.0
597,114,121,3.0
597,114,129,4.0
597,114,140,5.0
597,114,143,3.0
597,114,144,3.0
597,114,153,0.5
597,114,156,4.0
597,114,159,4.0
597,114,166,3.5
597,114,169,4.0
597,114,170,4.0
597,114,173,3.0
597,114,174,4.0
597,114,177,4.5
597,114,181,4.0
597,114,182,3.5
597,114,187,1.5
597,114,198,3.0
597,114,199,3.0
597,114,200,5.0
597,114,201,5.0
597,114,229,3.0
597,114,230,4.0
597,114,232,3.5
597,114,235,4.0
597,114,239,4.0
597,114,263,4.0
597,114,273,4.0
597,114,280,4.0
597,114,282,3.5
597,114,286,3.5
597,114,288,3.0
597,114,292,3.5
597,114,294,1.0
597,114,301,4.0
597,114,304,4.0
597,114,307,3.0
597,114,314,3.0
597,114,321,3.0
597,114,322,3.0
597,114,325,2.0
597,114,330,4.0
597,114,334,3.5
597,114,347,4.0
597,114,349,5.0
597,114,351,3.5
597,114,354,3.5
597,114,357,4.0
597,114,375,3.0
597,114,379,3.0
597,114,381,4.0
597,114,387,2.5
597,114,395,4.0
597,114,402,4.0
597,114,404,3.0
597,114,410,4.0
597,114,411,3.0
597,114,414,3.0
597,114,425,3.5
597,114,426,4.5
597,114,432,4.0
597,114,436,3.0
597,114,438,4.0
597,114,446,3.0
597,114,447,4.0
597,114,448,3.0
597,114,453,4.0
597,114,455,4.0
597,114,458,4.0
597,114,462,1.5
597,114,464,4.5
597,114,470,4.0
597,114,474,4.0
597,114,476,3.0
597,114,480,3.0
597,114,483,3.0
597,114,489,4.0
597,114,490,2.5
597,114,491,4.5
597,114,500,1.0
597,114,512,4.0
597,114,514,2.5
597,114,517,3.0
597,114,525,4.0
597,114,530,4.0
597,114,541,3.0
597,114,552,2.5
597,114,555,4.0
597,114,558,5.0
597,114,559,3.0
597,114,563,4.0
597,114,565,3.0
597,114,566,3.0
597,114,570,4.0
597,114,579,5.0
597,114,584,3.0
597,114,587,4.0
597,114,590,3.0
597,114,592,3.0
597,114,594,5.0
597,114,597,4.0
597,114,599,3.0
597,114,602,2.0
597,114,603,3.0
597,114,606,4.0
597,114,608,2.5
599,576,4,2.0
599,576,28,3.0
599,576,140,4.0
599,576,290,4.0
599,576,315,4.0
599,576,325,4.0
599,576,414,5.0
599,576,448,5.0
599,576,474,3.0
599,576,599,3.0
599,576,603,5.0
600,15477,182,4.0
602,124472,603,4.0
605,7300,31,4.0
605,7300,44,1.0
605,7300,100,4.5
605,7300,185,3.0
605,7300,358,3.0
605,7300,414,3.0
605,7300,474,3.0
605,7300,599,2.5
605,7300,603,3.0
605,7300,606,3.0
606,10824,6,3.0
606,10824,19,2.0
606,10824,91,4.0
606,10824,604,3.0
608,275,1,5.0
608,275,4,5.0
608,275,5,3.0
608,275,6,3.0
608,275,16,4.5
608,275,18,4.5
608,275,23,3.5
608,275,24,4.0
608,275,28,3.0
608,275,32,5.0
608,275,33,4.0
608,275,39,5.0
608,275,41,4.0
608,275,50,4.0
608,275,57,4.0
608,275,59,5.0
608,275,63,4.5
608,275,64,4.0
608,275,66,4.0
608,275,68,2.5
608,275,71,2.0
608,275,74,5.0
608,275,76,4.0
608,275,78,2.0
608,275,84,5.0
608,275,90,5.0
608,275,91,3.5
608,275,95,4.5
608,275,98,4.0
608,275,103,4.0
608,275,104,4.0
608,275,105,4.0
608,275,110,4.5
608,275,117,3.0
608,275,118,4.0
608,275,120,5.0
608,275,122,5.0
608,275,124,5.0
608,275,125,3.0
608,275,128,5.0
608,275,131,4.0
608,275,135,4.0
608,275,137,4.5
608,275,140,5.0
608,275,150,4.0
608,275,152,4.0
608,275,156,5.0
608,275,160,5.0
608,275,162,5.0
608,275,166,4.5
608,275,167,3.0
608,275,168,5.0
608,275,171,5.0
608,275,177,4.0
608,275,178,4.5
608,275,179,4.0
608,275,182,5.0
608,275,187,4.5
608,275,191,5.0
608,275,195,5.0
608,275,198,3.0
608,275,199,5.0
608,275,202,4.0
608,275,206,5.0
608,275,212,3.0
608,275,215,3.5
608,275,217,5.0
608,275,219,3.0
608,275,220,5.0
608,275,221,5.0
608,275,223,3.0
608,275,226,4.5
608,275,233,4.0
608,275,239,4.5
608,275,247,4.0
608,275,249,4.5
608,275,251,5.0
608,275,253,5.0
608,275,260,5.0
608,275,262,5.0
608,275,265,4.0
608,275,266,5.0
608,275,270,4.0
608,275,273,3.0
608,275,274,3.0
608,275,275,4.0
608,275,279,2.0
608,275,283,4.0
608,275,287,4.5
608,275,288,4.0
608,275,290,5.0
608,275,292,2.0
608,275,293,3.0
608,275,294,4.0
608,275,297,4.0
608,275,298,3.0
608,275,301,3.0
608,275,302,5.0
608,275,305,3.5
608,275,307,3.0
608,275,312,4.0
608,275,313,4.0
608,275,317,5.0
608,275,318,4.0
608,275,322,4.5
608,275,324,5.0
608,275,328,5.0
608,275,330,4.0
608,275,331,5.0
608,275,332,4.0
608,275,339,5.0
608,275,346,3.0
608,275,348,5.0
608,275,350,3.0
608,275,357,4.0
608,275,362,5.0
608,275,368,4.0
608,275,370,2.0
608,275,372,5.0
608,275,380,4.0
608,275,381,3.5
608,275,385,5.0
608,275,386,4.0
608,275,387,4.0
608,275,391,5.0
608,275,400,5.0
608,275,409,5.0
608,275,412,4.0
608,275,414,5.0
608,275,415,4.5
608,275,416,4.5
608,275,424,3.5
608,275,425,2.5
608,275,433,4.0
608,275,434,5.0
608,275,437,5.0
608,275,443,5.0
608,275,445,3.5
608,275,448,4.0
608,275,451,5.0
608,275,452,5.0
608,275,453,4.0
608,275,462,3.5
608,275,465,5.0
608,275,469,5.0
608,275,470,3.0
608,275,474,4.0
608,275,477,4.5
608,275,480,4.0
608,275,483,4.0
608,275,488,4.5
608,275,489,4.5
608,275,497,4.5
608,275,503,4.0
608,275,514,4.0
608,275,521,5.0
608,275,522,3.0
608,275,525,4.5
608,275,526,4.5
608,275,532,4.0
608,275,541,3.0
608,275,546,2.0
608,275,553,3.5
608,275,554,2.0
608,275,555,5.0
608,275,559,4.0
608,275,560,4.0
608,275,561,3.0
608,275,570,4.0
608,275,572,4.0
608,275,577,3.0
608,275,580,4.0
608,275,590,4.0
608,275,593,4.5
608,275,599,3.5
608,275,600,4.0
608,275,602,5.0
